"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","listingCard__owner-firm","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-turgutlu-sehitler-kiralik/daire/164377-85","1 / 12","17.000","03/09/2026","Şehitler Mahallesinde Arakat Kiralık Daire","Kiralık Daire","3 + 1","110 m²","21 Yaşında","4. Kat","Manisa / Turgutlu / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Başusta Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-cumhuriyet-kiralik/daire/154501-149","1 / 25","19.500","06/09/2026","Hüseyin Emlak'tan Cumhuriyet Mah Eşyalı 45m2 1+1 Klimalı Daire","Kiralık Daire","1 + 1","45 m²","6 Yaşında","3. Kat","Manisa / Salihli / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168770-77","1 / 23","24.000","03/09/2026","Lofça Gayrimenkulden Karaali Villalar Böl Eşyalı 1+1 Daire","Kiralık Daire","1 + 1","55 m²","6 Yaşında","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-alasehir-istasyon-kiralik/daire/161514-47","1 / 20","28.000","10/09/2026","İstasyon Mahallesinde Eksiksiz 2+1 Kapalı Mutfak Kiralık Daire","Kiralık Daire","2 + 1","120 m²","6 Yaşında","4. Kat","Manisa / Alaşehir / İstasyon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2664","1 / 33","20.000","08/09/2026","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık 3+1 Jeotermali 4 Kat","Kiralık Daire","3 + 1","140 m²","20 Yaşında","4. Kat","Manisa / Salihli / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-170","1 / 18","13.500","09/09/2026","Aras Yapı'dan İstasyon Civarı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","50 m²","Sıfır Bina","4. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-seyit-ahmet-kiralik/daire/171522-7","1 / 12","20.000","09/09/2026","Seydiahmet Mah 2+1 Kiralık Daire","Kiralık Daire","2 + 1","110 m²","3 Yaşında","2. Kat","Manisa / Akhisar / Seyit Ahmet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bodur Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/64671-862","1 / 27","20.000","09/09/2026","Öz Elit Emlak'tan Muradiyede Kiralık Asansörlü, Doğalgazlı Dubleks 20.000 Tl.","Kiralık Daire","3 + 1","120 m²","14 Yaşında","En Üst Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1514","1 / 29","30.000","08/09/2026","Akhisar Atatürk Mahallesi'nde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","165 m²","7 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/70124-4116","1 / 10","17.500","08/09/2026","Muradiye Mahallesi Kiralık 1+1 Arakat","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","4. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/22228-11434","1 / 30","28.000","05/09/2026","Akdeniz Emlak'tan Kiralık Yunus Emre İlç Uncu B Köy 3+1 135 M2 Daire","Kiralık Daire","3 + 1","135 m²","35 Yaşında","En Üst Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2649","1 / 30","26.000","09/09/2026","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık Eşyalı 2+1 110 M2 Doğalgazlı Yüksek Zemin","Kiralık Daire","2 + 1","110 m²","20 Yaşında","Yüksek Giriş","Manisa / Salihli / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/46068-7641","1 / 19","23.000","08/09/2026","Emlak Center'dan Peker Mah. Kiralık 3+1 Daire","Kiralık Daire","3 + 1","140 m²","31 Yaşında","5. Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Center","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-bozkurt-kiralik/mustakil-ev/107696-1781","1 / 22","14.500","08/09/2026","Eymen Emlaktan Bozkurt Mh. Kiralık Müstakil 3+1 Daire 🏡","Kiralık Müstakil Ev","3 + 1","110 m²","25 Yaşında","","Manisa / Turgutlu / Bozkurt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Eymen Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-kuyualan-kiralik/daire/124272-624","1 / 17","25.000","08/09/2026","Manisa  Yunus Emre Kuyualan Mah. Kiralık 3+1 Daire.","Kiralık Daire","3 + 1","117 m²","20 Yaşında","3. Kat","Manisa / Yunusemre / Kuyualan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turpa Sılver Şirinyer",""
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/64671-868","1 / 24","25.000","08/09/2026","Öz Elit Emlak'tan Peker Mahallesinde Kiralık Doğalgazlı, Klimalı Daire 25.000 Tl.","Kiralık Daire","3 + 1","130 m²","29 Yaşında","3. Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94137-1519","1 / 26","24.000","03/09/2026","Akhisar Hürriyet Mahallesi'nde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","135 m²","8 Yaşında","2. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-yoruk-kiralik/daire/37897-2608","1 / 30","23.000","08/09/2026","Salihli Cin Emlak'tan Yörük Mah Kiralık 3+1 140 M2 Jeotermali 2 Kat Daire","Kiralık Daire","3 + 1","140 m²","20 Yaşında","2. Kat","Manisa / Salihli / Yörük Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/8/7/3/0/fa30c6d6-b3e2-4597-84a6-56eccddba05b.jpg","Cin Emlak",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-526","1 / 16","15.000","07/09/2026","Emir Grup'tan Muradiye'de 1+1 Arakat Full Lüx Daire","Kiralık Daire","1 + 1","55 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/5/3/6/1/e6051709-7d58-47e7-a669-1017abbece0f.jpg","Emir Grup Muradiye",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/villa/160009-103","1 / 24","57.000","07/09/2026","Konutlar (ergenekon Mh)de Kıralık Vılla.","Kiralık Villa","4 + 1","250 m²","20 Yaşında","","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/163160-53","1 / 16","37.500","06/09/2026","Noran 45'de 2+1 Kiralık Daire","Kiralık Daire","2 + 1","62 m²","Sıfır Bina","6. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/0/4/5/2/7/4/748eecdf-1d77-4d68-a6e2-3547d350a486.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/170431-22","1 / 36","55.000","04/09/2026","Bahçeşehir Koleji Arkası Kiralık 3+1 Dairemiz","Kiralık Daire","3 + 1","148 m²","4 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Riva Manisa Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-topcuasim-kiralik/daire/164896-35","1 / 17","20.000","03/09/2026","Er Gayrimenkul 'den Kiralık Merkezi Konumda 3+1","Kiralık Daire","3 + 1","120 m²","26 Yaşında","5. Kat","Manisa / Yunusemre / Topçuasım Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Er Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/villa/164247-276","1 / 23","66.000","01/09/2026","Turgutlu Ergenekon Mahallesi Eşyalı Esyasız Müstakil Tripleks","Kiralık Villa","6 + 1","295 m²","11 Yaşında","","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/158463-328","1 / 28","58.000","26/08/2026","Ergenekon Mahallesi Ketenci Sitesi Kiralik Kat Dubleksi","Kiralık Daire","4 + 1","240 m²","11 Yaşında","5. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Star","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-soma-turgutalp-kiralik/daire/144448-544","1 / 27","16.000","04/09/2026","Manisa Soma Turgutalp Kiralık 1+1 Sıfır Daire","Kiralık Daire","1 + 1","45 m²","Sıfır Bina","1. Kat","Manisa / Soma / Turgutalp Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Kemalpaşa Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164319-9","1 / 25","16.000","05/09/2026","Vendi'den Manisa Muradiyede Merkezi Konumda 2+1 Kiralık Daire","Kiralık Daire","2 + 1","90 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vendi Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/169916-70","1 / 29","50.000","19/08/2026","Çözüm Emlak'tan Karaali Havuz Cepheli 3+1 Ara Kat Kiralık Daire","Kiralık Daire","3 + 1","135 m²","6 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çözüm Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/2527-14307","1 / 36","52.000","02/09/2026","Manisa Meydan Sitesi Kiralık Eşyalı 2+1","Kiralık Daire","2 + 1","68 m²","4 Yaşında","5. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Adres","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-cumhuriyet-kiralik/daire/160552-80","1 / 24","18.000","03/09/2026","Cumhuriyet Ring Yolunda 2+1","Kiralık Daire","2 + 1","88 m²","Sıfır Bina","2. Kat","Manisa / Akhisar / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Eroğlu-taşkın Emlak Ofisi",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/158829-74","1 / 35","35.000","31/08/2026","Çınar Gayrimenkulden Gölet Mevkiinde Kiralık Dubleks Daire","Kiralık Daire","5 + 1","220 m²","6 Yaşında","3. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çınar Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/143983-130","1 / 40","25.000","29/08/2026","Medigün Hast. Arkasında 3+1 150 Metrekare Kiralık Dubleks Daire","Kiralık Daire","3 + 1","149 m²","6 Yaşında","3. Kat","Manisa / Akhisar / Kethüda Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/15578-342","1 / 36","26.000","17/08/2026","Kiralık Daire Yeni Cami Karşisi","Kiralık Daire","3 + 1","125 m²","25 Yaşında","Ara Kat","Manisa / Şehzadeler / Yarhasanlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-merkez-efendi-kiralik/daire/31220-11325","1 / 33","26.500","25/08/2026","Merkez Efendi Mahallesinde, Her Şey Elinizin Altında Bir Yaşam!","Kiralık Daire","3 + 1","120 m²","21 Yaşında","4. Kat","Manisa / Yunusemre / Merkez Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 1","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/124874-277","1 / 32","25.000","18/08/2026","Akhisar Manisa Atatürk Mh Kiralık","Kiralık Daire","2 + 1","65 m²","1 Yaşında","En Üst Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dilsikar-kiralik/daire/22228-11417","1 / 23","16.000","04/09/2026","Akdeniz Emlak'tan Kiralık Dilşeker Mah 2+1 90 M2 4 Son Kat Daire","Kiralık Daire","2 + 1","90 m²","45 Yaşında","En Üst Kat","Manisa / Şehzadeler / Dilşikar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/115104-394","1 / 28","20.000","09/09/2026","Akhisar Gürbüz Emlak Tan Hürriyet Mahallesi Eski Cuma Pazarı Yakını Bahçeli Zemin Doğalgaz Kiralık","Kiralık Daire","3 + 1","112 m²","11 Yaşında","Zemin","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/163565-525","1 / 18","25.000","04/09/2026","Emir Grup'tan Ata Konutlarında 1+1 Full Eşyalı Arakat Daire","Kiralık Daire","1 + 1","55 m²","11 Yaşında","4. Kat","Manisa / Şehzadeler / 2. Anafartalar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-6845","1 / 46","29.500","05/09/2026","Manisa Meydan Sitesi Kiralık 1+1 Daire","Kiralık Daire","1 + 1","45 m²","4 Yaşında","13. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Plus","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/165672-182","1 / 19","17.500","02/09/2026","Efendi Mh. Ring Yolu Yakını 2+1-100m² Kiralık Arakat Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","3. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mutlu Yatırım & Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-namik-kemal-kiralik/daire/57265-131","1 / 16","25.000","01/09/2026","Salihlili'de Kiralık Daire Ber","Kiralık Daire","2 + 1","90 m²","6 Yaşında","Ara Kat","Manisa / Salihli / Namık Kemal Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-karaali-kiralik/daire/164319-2","1 / 17","26.000","04/09/2026","Vendi Gayrimenkulden Havuzlu Sitede Sanayi Ve Cbü Yakını 1+1","Kiralık Daire","1 + 1","75 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Karaali Mah.","WhatsApp","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Vendi Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-akhisar-cumhuriyet-kiralik/daire/163781-133","1 / 18","19.500","27/08/2026","Cumhuriyet Mah. Ring Yolu Üzerinde Lüks 2+1","Kiralık Daire","2 + 1","85 m²","Sıfır Bina","5. Kat","Manisa / Akhisar / Cumhuriyet Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/7/3/6/1/829a6d26-0698-41ff-a1eb-29d462199c2d.jpg","Ayverdi Emlak",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2653","1 / 28","20.000","09/09/2026","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık 3+1 140 M2 1 Kat Doğalgazlı Daire","Kiralık Daire","3 + 1","140 m²","25 Yaşında","1. Kat","Manisa / Salihli / Kurtuluş Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/8/7/3/0/fa30c6d6-b3e2-4597-84a6-56eccddba05b.jpg","Cin Emlak",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/46068-7705","1 / 11","26.000","08/09/2026","Emlak Center'dan Yarhasanlar Mah 1+1 Kiralık Daire","Kiralık Daire","1 + 1","70 m²","31 Yaşında","1. Kat","Manisa / Şehzadeler / Yarhasanlar Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/8/6/6/2/7/4/906dddbd-4c74-4fc9-b20e-3e30c15d2556.jpg","Emlak Center","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/0/6/4/0/f065ecde-38c2-4351-921b-b5abd84e4a72.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/0-47254954","1 / 11","29.000","06/09/2026","Merkezde Genıs Onu Acık Daıre","Kiralık Daire","3 + 1","130 m²","25 Yaşında","En Üst Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-merkez-efendi-kiralik/daire/31220-11320","1 / 33","26.500","23/08/2026","Merkez Efendi Mahallesi’nde, Her Şey Elinizin Altında Bir Yaşam!","Kiralık Daire","3 + 1","120 m²","24 Yaşında","En Üst Kat","Manisa / Yunusemre / Merkez Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 1","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/72047-1591","1 / 25","25.000","08/09/2026","Akhisar Hürriyet Mh.Asansörlü, Kiralık Geniş 3+1 Arakat Daire","Kiralık Daire","3 + 0","160 m²","15 Yaşında","Ara Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-irlamaz-kiralik/yazlik/160009-104","1 / 14","20.000","07/09/2026","Irlamaz Köyünde  Kıralık Yazlık","Kiralık Yazlık","1 + 1","50 m²","3 Yaşında","Zemin","Manisa / Turgutlu / Irlamaz Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/158463-339","1 / 12","45.000","03/09/2026","Startkey Star'dan Cumhuriyet Mh Kafeler Sokağında 4+1 Kiralık","Kiralık Daire","4 + 1","189 m²","11 Yaşında","4. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Star","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-alasehir-istasyon-kiralik/daire/161514-71","1 / 35","29.000","09/09/2026","İstasyon Mah. Park Manzaralı Kiralık 3+1 Daire","Kiralık Daire","3 + 1","150 m²","6 Yaşında","5. Kat","Manisa / Alaşehir / İstasyon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/161221-226","1 / 23","55.000","01/09/2026","Beyazkule Den Uncubozköy De Geniş Lüks 3+1 Kiralık Daire","Kiralık Daire","3 + 1","150 m²","6 Yaşında","3. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Beyaz Kule Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ulu-camii-kiralik/daire/165672-180","1 / 22","18.250","08/09/2026","Ulucami Mh. Gaziokulu Mevkii 2+1 115m² Kiralık Arakat Daire","Kiralık Daire","2 + 1","115 m²","11 Yaşında","2. Kat","Manisa / Akhisar / Ulu Camii Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mutlu Yatırım & Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/58372-6800","1 / 44","35.000","17/08/2026","Manisa Meydan Sitesi Üniversite Cephe Kiralık 1+1 Eşyalı Daire","Kiralık Daire","1 + 1","45 m²","4 Yaşında","6. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Plus","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-namik-kemal-kiralik/daire/57265-94","1 / 20","4.250.000","12/08/2026","Satılık 2 + 1 Daire","Kiralık Daire","2 + 1","90 m²","15 Yaşında","4. Kat","Manisa / Salihli / Namık Kemal Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/163781-60","1 / 30","23.000","02/09/2026","Ayverdi Emlak Dan Otopark Üstü Lüks 2+1 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","1. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ayverdi Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
