Price,Area_m2,Building_Age,Floor,City,District,Neighborhood,Room,Living_Room
22500,85,26,3,İzmir,Buca,İzkent Mah.,2,1
45000,325,0,2,İzmir,Seferihisar,Kavakdere Mah.,3,1
21000,100,40,0,İzmir,Karabağlar,Basın Sitesi Mah.,2,1
75000,250,9,2,İzmir,Çeşme,Alaçatı Mah.,3,1
31000,90,25,1,İzmir,Karşıyaka,Goncalar Mah.,2,1
29000,115,30,2,İzmir,Buca,Hürriyet Mah.,3,1
50000,145,40,3,İzmir,Karşıyaka,Bostanlı Mah.,3,1
38000,120,35,6,İzmir,Bornova,Kazımdirik Mah.,3,1
23000,70,5,2,İzmir,Buca,Adatepe Mah.,2,1
50000,85,5,5,İzmir,Karşıyaka,Bostanlı Mah.,2,1
20000,200,10,0,İzmir,Menderes,Bulgurca Mah.,2,1
35000,135,32,4,İzmir,Karabağlar,Üçkuyular Mah.,3,1
45000,50,0,3,İzmir,Çeşme,Musalla Mah.,1,1
26000,160,0,5,İzmir,Selçuk,Zafer Mah.,4,1
23000,55,6,1,İzmir,Çiğli,Balatçık Mah.,1,1
29250,50,4,2,İzmir,Çiğli,Balatçık Mah.,1,1
40000,145,31,8,İzmir,Bornova,Kazımdirik Mah.,3,1
28000,108,34,2,İzmir,Çiğli,Egekent Mah.,3,1
40000,55,5,0,İzmir,Çeşme,Ilıca Mah.,1,1
40000,70,8,1,İzmir,Urla,Gülbahçe Mah.,2,1
45000,60,1,6,İzmir,Bornova,Kazımdirik Mah.,1,1
35000,130,11,3,İzmir,Buca,Kozağaç Mah.,3,1
20000,100,6,1,İzmir,Buca,Atatürk Mah.,2,1
26000,85,6,3,İzmir,Karabağlar,Bahar Mah.,2,1
35000,120,26,7,İzmir,Buca,Buca Koop. Mah.,3,1
32000,60,0,4,İzmir,Karabağlar,Devrim Mah.,1,1
50000,180,30,6,İzmir,Balçova,Eğitim Mah.,3,1
35000,130,32,3,İzmir,Bornova,Erzene Mah.,3,1
36000,80,20,3,İzmir,Karşıyaka,Dedebaşı Mah.,1,1
33000,140,25,6,İzmir,Bayraklı,Adalet Mah.,3,1
20000,62,4,3,İzmir,Torbalı,İnönü Mah.,1,1
29000,60,0,3,İzmir,Aliağa,Kurtuluş Mah.,1,1
30000,125,26,3,İzmir,Çiğli,Evka-5 Mah.,3,1
110000,250,0,2,İzmir,Çeşme,Dalyan Mah.,4,1
52000,120,3,1,İzmir,Karşıyaka,Bahriye Üçok Mah.,3,1
32000,135,35,4,İzmir,Karşıyaka,Tuna Mah.,3,1
140000,300,12,2,İzmir,Dikili,Salihler Mah.,5,1
38000,130,31,5,İzmir,Bayraklı,Mansuroğlu Mah.,3,1
150000,240,11,2,İzmir,Urla,Yeni Mah.,4,1
30000,100,11,0,İzmir,Bornova,Atatürk Mah.,2,1
30000,135,21,2,İzmir,Karabağlar,Vatan Mah.,3,1
42000,120,31,4,İzmir,Karabağlar,Basın Sitesi Mah.,3,1
40000,80,6,1,İzmir,Çiğli,Balatçık Mah.,2,1
45000,135,11,1,İzmir,Buca,Yiğitler Mah.,3,1
32000,50,1,7,İzmir,Çiğli,Balatçık Mah.,1,1
35000,140,21,5,İzmir,Bayraklı,Osmangazi Mah.,3,1
45000,60,6,2,İzmir,Karşıyaka,Bahçelievler Mah.,1,1
32000,45,3,1,İzmir,Bornova,Kazımdirik Mah.,1,0
35000,115,31,5,İzmir,Karşıyaka,Bahçelievler Mah.,3,1
28000,55,0,3,İzmir,Menemen,İstiklal Mah.,1,1
120000,150,11,3,İzmir,Karşıyaka,Yalı Mah.,3,1
38000,118,26,6,İzmir,Gaziemir,Sevgi Mah.,3,1
29000,110,16,2,İzmir,Karabağlar,General Kazım Özalp Mah.,3,1
40000,100,16,2,İzmir,Menemen,30 Ağustos Mah.,3,1
45000,105,6,2,İzmir,Buca,Çamlıkule Mah.,2,1
260000,490,5,2,İzmir,Güzelbahçe,Kahramandere Mah.,3,2
25000,80,31,2,İzmir,Buca,Karanfil Mah.,2,1
37000,115,16,3,İzmir,Karşıyaka,Goncalar Mah.,2,1
34000,110,32,2,İzmir,Bornova,Kazımdirik Mah.,3,1
45000,125,6,1,İzmir,Buca,Çamlık Mah.,3,1
60000,160,11,2,İzmir,Seferihisar,Sığacık Mah.,3,1
32000,55,6,1,İzmir,Bornova,Erzene Mah.,1,1
30000,55,11,1,İzmir,Karşıyaka,İnönü Mah.,1,1
19000,64,3,3,İzmir,Menemen,Ulus Mah.,1,1
45000,100,31,4,İzmir,Konak,Kılıç Reis Mah.,2,1
41500,150,19,1,İzmir,Karşıyaka,Şemikler Mah.,3,1
57500,135,26,5,İzmir,Konak,Göztepe Mah.,3,1
27000,130,6,4,İzmir,Seferihisar,Hıdırlık Mah.,2,1
18000,55,2,1,İzmir,Menemen,Gazi Mustafa Kemal Mah.,1,1
30000,60,0,4,İzmir,Karşıyaka,Bahçelievler Mah.,1,1
50000,120,31,3,İzmir,Karşıyaka,Bostanlı Mah.,3,1
97000,140,11,14,İzmir,Karşıyaka,Bahçelievler Mah.,3,1
23000,125,2,3,İzmir,Torbalı,Yedi Eylül Mah.,2,1
28000,52,3,3,İzmir,Buca,Adatepe Mah.,1,1
25000,70,0,2,İzmir,Foça,Kazım Dirik Mah.,2,1
54000,117,6,0,İzmir,Menemen,9 Eylül Mah.,2,1
35000,110,0,2,İzmir,Bayraklı,R. Şevket İnce Mah.,2,1
23000,120,16,4,İzmir,Çiğli,Yakakent Mah.,3,1
30000,135,23,0,İzmir,Karabağlar,Vatan Mah.,3,1
45000,160,11,4,İzmir,Karabağlar,General Kazım Özalp Mah.,3,1
38500,45,11,15,İzmir,Karşıyaka,Yalı Mah.,1,1
21500,85,7,2,İzmir,Menemen,Gazi Mustafa Kemal Mah.,2,1
36000,120,6,3,İzmir,Seferihisar,Camikebir Mah.,3,1
42000,140,8,5,İzmir,Karabağlar,Vatan Mah.,3,1
27000,70,3,5,İzmir,Selçuk,14 Mayıs Mah.,1,1
32000,120,38,4,İzmir,Karabağlar,Bahçelievler Mah.,3,1
25000,105,16,4,İzmir,Karabağlar,Gülyaka Mah.,2,1
1050000,140,6,2,İzmir,Çeşme,Alaçatı Mah.,3,1
120000,210,2,0,İzmir,Menemen,Kazımpaşa Mah.,4,1
179000,350,2,0,İzmir,Güzelbahçe,Kahramandere Mah.,5,2
22000,90,30,1,İzmir,Bornova,İnönü Mah.,2,1
20000,85,3,5,İzmir,Menemen,İncirli Pınar Mah.,2,1
26000,140,35,2,İzmir,Karabağlar,Vatan Mah.,3,1
39000,136,26,5,İzmir,Karşıyaka,Dedebaşı Mah.,3,1
26000,98,10,3,İzmir,Buca,Hürriyet Mah.,2,1
43000,76,6,2,İzmir,Bornova,Atatürk Mah.,1,1
40000,121,28,4,İzmir,Balçova,Fevzi Çakmak Mah.,3,1
44000,140,16,3,İzmir,Çiğli,Ataşehir Mah.,3,1
25000,60,4,1,İzmir,Buca,Buca Koop. Mah.,1,1
95000,187,31,5,İzmir,Konak,Çankaya Mah.,3,1
39000,130,29,6,İzmir,Bornova,Erzene Mah.,3,1
32000,125,25,1,İzmir,Buca,Hürriyet Mah.,3,1
45000,75,16,3,İzmir,Seferihisar,Sığacık Mah.,2,1
48000,120,40,2,İzmir,Konak,Çankaya Mah.,3,1
30000,125,39,3,İzmir,Bayraklı,Mansuroğlu Mah.,2,1
30000,60,20,3,İzmir,Urla,Gülbahçe Mah.,2,1
85000,115,11,0,İzmir,Karşıyaka,Yalı Mah.,2,1
32000,119,45,0,İzmir,Konak,Çankaya Mah.,3,1
33000,80,31,3,İzmir,Bornova,İnönü Mah.,2,1
30000,77,26,3,İzmir,Bornova,Evka 4 Mah.,2,1
40000,90,2,1,İzmir,Çiğli,Balatçık Mah.,2,1
22000,125,11,7,İzmir,Menemen,Zeytinlik Mah.,3,1
50000,128,31,2,İzmir,Konak,Kahramanlar Mah.,3,1
60000,150,27,4,İzmir,Konak,Alsancak Mah.,2,1
32000,90,10,2,İzmir,Çiğli,Ataşehir Mah.,2,1
34000,120,16,3,İzmir,Konak,Piri Reis Mah.,3,1
30000,110,31,2,İzmir,Çiğli,Aydınlıkevler Mah.,3,1
23000,110,5,5,İzmir,Ödemiş,Üç Eylül Mah.,2,1
30000,55,8,3,İzmir,Bornova,Mevlana Mah.,1,1
28000,140,16,4,İzmir,Karabağlar,Yaşar Kemal Mah.,3,1
28000,65,9,3,İzmir,Çiğli,Balatçık Mah.,2,1
40000,140,26,3,İzmir,Karşıyaka,Bostanlı Mah.,3,1
34000,135,22,1,İzmir,Bayraklı,Soğukkuyu Mah.,3,1
40000,135,11,3,İzmir,Gaziemir,Yeşil Mah.,3,1
35000,140,25,3,İzmir,Çiğli,Ataşehir Mah.,3,1
50000,75,6,3,İzmir,Çeşme,16 Eylül Mah.,1,1
22000,62,0,2,İzmir,Torbalı,İnönü Mah.,1,1
30000,50,3,2,İzmir,Seferihisar,Sığacık Mah.,1,1
35000,170,7,3,İzmir,Torbalı,Muratbey Mah.,3,1
45000,160,16,1,İzmir,Gaziemir,Gazi Mah.,3,1
31000,165,20,-2,İzmir,Bayraklı,Osmangazi Mah.,3,1
35000,120,35,5,İzmir,Karşıyaka,Bostanlı Mah.,3,1
26000,120,20,2,İzmir,Karabağlar,Gülyaka Mah.,3,1
35000,155,11,3,İzmir,Buca,Adatepe Mah.,3,1
45000,270,22,4,İzmir,Buca,Kozağaç Mah.,4,0
37000,130,40,5,İzmir,Konak,Mimar Sinan Mah.,3,1
25500,85,6,1,İzmir,Karşıyaka,İmbatlı Mah.,2,1
18500,75,10,0,İzmir,Buca,Adatepe Mah.,2,1
67500,150,25,3,İzmir,Karşıyaka,Bostanlı Mah.,3,1
24000,160,20,4,İzmir,Ödemiş,Süleyman Demirel Mah.,3,1
35000,47,9,1,İzmir,Bornova,Kazımdirik Mah.,1,1
80000,150,31,3,İzmir,Konak,Kültür Mah.,3,1
21000,45,6,1,İzmir,Bornova,Mevlana Mah.,1,1
17000,140,6,-3,İzmir,Buca,Çamlıpınar Mah.,1,1
22000,60,30,5,İzmir,Karabağlar,Yunus Emre Mah.,1,1
50000,75,11,7,İzmir,Narlıdere,Yenikale Mah.,1,1
32000,115,0,1,İzmir,Seferihisar,Çolak İbrahim Bey Mah.,2,1
25000,75,6,2,İzmir,Buca,Kuruçeşme Mah.,2,1
34500,105,30,6,İzmir,Bayraklı,Manavkuyu Mah.,3,1
60000,155,16,1,İzmir,Balçova,Korutürk Mah.,3,1
27000,58,4,2,İzmir,Çiğli,Yeni Mahalle Mah.,1,1
28000,120,16,1,İzmir,Seferihisar,Camikebir Mah.,3,1
30000,90,6,1,İzmir,Seferihisar,Turabiye Mah.,2,1
40000,120,12,3,İzmir,Karşıyaka,Örnekköy Mah.,3,1
60000,130,5,2,İzmir,Gaziemir,Irmak Mah.,3,1
33500,120,15,4,İzmir,Dikili,Salimbey Mah.,3,1
40000,80,10,1,İzmir,Karşıyaka,Dedebaşı Mah.,2,1
45000,155,12,4,İzmir,Konak,Murat Reis Mah.,3,1
58000,280,14,3,İzmir,Bornova,Atatürk Mah.,4,1
20000,110,16,0,İzmir,Bayraklı,Çiçek Mah.,2,1
30000,120,29,4,İzmir,Karşıyaka,Bahçelievler Mah.,3,1
75000,165,11,8,İzmir,Narlıdere,2. İnönü Mah.,3,1
29500,40,0,2,İzmir,Konak,Murat Reis Mah.,1,1
57000,150,14,1,İzmir,Çiğli,Ataşehir Mah.,3,1
31000,95,2,4,İzmir,Dikili,İsmetpaşa Mah.,2,1
46500,110,14,1,İzmir,Karşıyaka,Demirköprü Mah.,3,1
25000,100,26,3,İzmir,Karşıyaka,Zübeyde Hanım Mah.,2,1
25000,110,28,4,İzmir,Karşıyaka,Tersane Mah.,2,1
35000,115,31,4,İzmir,Konak,Güzelyalı Mah.,3,1
40000,140,26,5,İzmir,Çiğli,Ataşehir Mah.,3,1
29500,130,11,5,İzmir,Çiğli,İnönü Mah.,3,1
36000,72,0,4,İzmir,Çiğli,Uğur Mumcu Mah.,2,1
53000,132,11,6,İzmir,Karşıyaka,Mustafa Kemal Mah.,3,1
28000,130,26,6,İzmir,Karabağlar,Ali Fuat Cebesoy Mah.,3,1
45000,90,26,2,İzmir,Konak,Alsancak Mah.,2,1
25000,50,6,5,İzmir,Buca,Adatepe Mah.,1,1
32000,75,13,1,İzmir,Karşıyaka,Yalı Mah.,2,1
35000,126,6,3,İzmir,Buca,Hürriyet Mah.,3,1
45000,120,0,2,İzmir,Karşıyaka,Tersane Mah.,3,1
18000,100,5,0,İzmir,Karabağlar,Refet Bele Mah.,2,1
35000,90,26,2,İzmir,Balçova,Çetin Emeç Mah.,2,1
32000,45,0,3,İzmir,Bornova,Erzene Mah.,1,1
110000,175,16,4,İzmir,Karşıyaka,Yalı Mah.,3,1
24000,53,0,3,İzmir,Çiğli,Şirintepe Mah.,1,1
25000,53,6,4,İzmir,Buca,Yaylacık Mah.,1,1
52500,165,17,4,İzmir,Narlıdere,Atatürk Mah.,3,1
67500,130,45,3,İzmir,Konak,Turgut Reis Mah.,3,0
30000,125,6,4,İzmir,Çiğli,Küçük Çiğli Mah.,3,1
35000,145,9,2,İzmir,Çiğli,Esentepe Mah.,3,1
16000,50,2,2,İzmir,Menemen,Gazi Mustafa Kemal Mah.,1,1
31000,122,31,8,İzmir,Karşıyaka,Zübeyde Hanım Mah.,3,1
35000,70,11,5,İzmir,Bayraklı,Mansuroğlu Mah.,1,1
38000,110,6,6,İzmir,Karşıyaka,Cumhuriyet Mah.,2,1
17500,60,5,1,İzmir,Menemen,İnönü Mah.,1,1
15500,55,0,3,İzmir,Menemen,Gazi Mustafa Kemal Mah.,1,1
30000,140,27,2,İzmir,Karşıyaka,Dedebaşı Mah.,3,1
35000,116,30,5,İzmir,Balçova,Çetin Emeç Mah.,2,1
22000,80,36,1,İzmir,Bergama,Barbaros Mah.,2,1
70000,110,5,3,İzmir,Çiğli,Ataşehir Mah.,2,1
33000,65,6,2,İzmir,Bornova,Mevlana Mah.,1,1
40000,85,28,4,İzmir,Bornova,Erzene Mah.,2,1
35000,66,26,6,İzmir,Gaziemir,Sevgi Mah.,1,1
20000,49,6,0,İzmir,Bornova,Kızılay Mah.,1,1
42500,135,35,4,İzmir,Karabağlar,Fahrettin Altay Mah.,3,1
35000,120,35,1,İzmir,Karabağlar,Poligon Mah.,3,1
15000,115,25,3,İzmir,Buca,Fırat Mah.,2,1
100000,180,26,2,İzmir,Seferihisar,Akarca Mah.,7,1
36000,120,29,5,İzmir,Karşıyaka,Donanmacı Mah.,3,1
29000,60,6,9,İzmir,Karşıyaka,İmbatlı Mah.,1,1
30000,100,26,2,İzmir,Buca,Buca Koop. Mah.,2,1
45000,160,35,1,İzmir,Konak,Göztepe Mah.,3,1
36500,95,40,0,İzmir,Karabağlar,Muammer Akar Mah.,2,1
43000,140,18,1,İzmir,Bayraklı,Manavkuyu Mah.,3,1
40000,90,15,1,İzmir,Bayraklı,Mansuroğlu Mah.,2,1
36000,90,6,2,İzmir,Karşıyaka,Şemikler Mah.,2,1
60000,155,31,6,İzmir,Konak,Akın Simav Mah.,3,1
25000,85,8,3,İzmir,Buca,Adatepe Mah.,2,1
65000,120,16,1,İzmir,Karşıyaka,Yalı Mah.,2,1
28000,130,28,5,İzmir,Bayraklı,Yamanlar Mah.,3,1
8700000,145,45,7,İzmir,Konak,Kültür Mah.,4,1
27500,70,20,3,İzmir,Foça,Mustafa Kemal Atatürk Mah.,2,1
17500,45,2,2,İzmir,Menemen,85. Yıl Cumhuriyet Mah.,1,1
38000,42,6,4,İzmir,Bornova,Kazımdirik Mah.,1,1
22000,85,30,3,İzmir,Konak,Murat Reis Mah.,2,1
40000,100,9,3,İzmir,Bornova,Atatürk Mah.,3,0
75000,110,11,1,İzmir,Karşıyaka,Yalı Mah.,3,1
39000,130,21,1,İzmir,Gaziemir,Atıfbey Mah.,3,1
26500,118,7,2,İzmir,Aliağa,Örnekkent Mah.,3,1
45000,100,10,0,İzmir,Çeşme,Ilıca Mah.,2,1
45000,125,31,4,İzmir,Karabağlar,Bahçelievler Mah.,3,1
38000,85,4,2,İzmir,Konak,Kılıç Reis Mah.,2,1
35000,175,26,6,İzmir,Bayraklı,Fuat Edip Baksı Mah.,3,1
25000,180,4,1,İzmir,Torbalı,Ayrancılar Mah.,3,2
20000,85,15,1,İzmir,Buca,Adatepe Mah.,2,1
35000,100,22,5,İzmir,Bornova,İnönü Mah.,2,1
36000,120,38,1,İzmir,Bornova,Evka 3 Mah.,3,1
35000,95,7,9,İzmir,Karşıyaka,Örnekköy Mah.,2,1
65000,100,1,14,İzmir,Bayraklı,Mansuroğlu Mah.,2,1
50000,150,11,2,İzmir,Karşıyaka,Şemikler Mah.,3,1
45000,200,6,3,İzmir,Çiğli,Yeni Mahalle Mah.,4,2
25000,100,16,6,İzmir,Karşıyaka,Zübeyde Hanım Mah.,2,1
50000,76,6,0,İzmir,Bornova,Kazımdirik Mah.,1,1
28000,90,13,5,İzmir,Buca,Adatepe Mah.,2,1
27000,88,5,3,İzmir,Karabağlar,Vatan Mah.,2,1
30000,80,1,3,İzmir,Bornova,Doğanlar Mah.,2,1
110000,180,16,2,İzmir,Urla,Kuşçular Mah.,3,1
45000,160,16,4,İzmir,Karşıyaka,Mustafa Kemal Mah.,3,1
89000,220,20,2,İzmir,Bornova,Erzene Mah.,4,1
180000,420,5,2,İzmir,Güzelbahçe,Mustafa Kemal Paşa Mah.,8,1
28000,130,25,3,İzmir,Buca,Hürriyet Mah.,3,1
42500,55,6,5,İzmir,Bornova,Kazımdirik Mah.,1,1
24000,120,16,5,İzmir,Çiğli,Yakakent Mah.,3,1
27000,80,5,2,İzmir,Dikili,Salimbey Mah.,2,1
46000,157,12,4,İzmir,Karşıyaka,Dedebaşı Mah.,2,1
70000,115,0,1,İzmir,Konak,Halkapınar Mah.,2,1
20000,70,5,0,İzmir,Seferihisar,Turabiye Mah.,1,1
48000,80,31,3,İzmir,Urla,Zeytinalanı Mah.,1,1
19500,60,10,3,İzmir,Çiğli,Balatçık Mah.,1,1
25000,81,8,2,İzmir,Menemen,İnönü Mah.,2,1
25000,75,21,2,İzmir,Menderes,Çukuraltı Mah.,1,1
25000,60,6,1,İzmir,Buca,Adatepe Mah.,1,1
91000,106,11,0,İzmir,Karşıyaka,Mavişehir Mah.,2,1
39000,140,21,2,İzmir,Gaziemir,Gazi Mah.,3,1
30000,196,25,3,İzmir,Buca,Yeşilbağlar Mah.,3,1
40000,145,14,7,İzmir,Buca,Gaziler Mah.,3,1
35000,145,25,4,İzmir,Balçova,Onur Mah.,3,1
24000,100,7,5,İzmir,Torbalı,Tepeköy Mah.,2,1
150000,160,6,2,İzmir,Çeşme,Reisdere Mah.,4,1
36500,135,20,3,İzmir,Bornova,Ergene Mah.,3,1
300000,290,8,2,İzmir,Çeşme,Alaçatı Mah.,3,1
18000,110,30,0,İzmir,Ödemiş,Bengisu Mah.,2,1
21000,100,26,3,İzmir,Buca,Menderes Mah.,3,1
22000,180,5,4,İzmir,Bayraklı,Cengizhan Mah.,3,1
26500,85,6,1,İzmir,Menderes,Görece Cumhuriyet Mah.,2,1
25000,90,31,0,İzmir,Konak,Göztepe Mah.,2,1
15000,100,3,2,İzmir,Menderes,Gümüldür Cumhuriyet Mah.,1,1
25000,120,25,1,İzmir,Buca,Güven Mah.,3,1
12500,75,30,1,İzmir,Konak,Mehmet Akif Mah.,2,1
55000,245,15,0,İzmir,Balçova,Eğitim Mah.,3,1
35000,100,10,1,İzmir,Karşıyaka,Örnekköy Mah.,2,1
60000,105,15,3,İzmir,Karşıyaka,Yalı Mah.,2,1
37000,120,4,1,İzmir,Kemalpaşa,Ulucak Mustafa Kemal Atatürk Mah.,3,1
32500,110,21,0,İzmir,Urla,M. Fevzi Çakmak Mah.,3,1
36500,90,7,1,İzmir,Karşıyaka,Tersane Mah.,2,1
23500,52,6,1,İzmir,Çiğli,Balatçık Mah.,1,1
27500,110,26,0,İzmir,Bornova,İnönü Mah.,3,1
36000,165,5,2,İzmir,Torbalı,Alpkent Mah.,3,1
26000,50,6,1,İzmir,Buca,Adatepe Mah.,1,1
30000,60,0,5,İzmir,Karşıyaka,Şemikler Mah.,1,1
38000,150,10,4,İzmir,Konak,Zafertepe Mah.,3,1
28000,110,50,1,İzmir,Dikili,İsmetpaşa Mah.,2,1
26500,120,26,5,İzmir,Bayraklı,Postacılar Mah.,3,1
30000,140,26,3,İzmir,Bayraklı,Gümüşpala Mah.,2,1
36000,150,21,0,İzmir,Balçova,Teleferik Mah.,3,1
30000,135,30,2,İzmir,Konak,Zafertepe Mah.,3,1
50000,165,22,3,İzmir,Karabağlar,Muammer Akar Mah.,3,1
45000,110,31,2,İzmir,Aliağa,Yalı Mah.,3,1
30000,120,30,5,İzmir,Karabağlar,Vatan Mah.,3,1
28000,55,9,0,İzmir,Urla,Gülbahçe Mah.,1,0
27000,130,6,3,İzmir,Menemen,Gazi Mustafa Kemal Mah.,3,1
27500,100,16,0,İzmir,Buca,Efeler Mah.,2,1
31000,85,26,4,İzmir,Konak,Barbaros Mah.,2,1
45000,160,12,4,İzmir,Karşıyaka,Fikri Altay Mah.,3,1
45000,120,31,4,İzmir,Balçova,Korutürk Mah.,3,1
22000,75,32,0,İzmir,Bayraklı,Adalet Mah.,2,1
26000,85,0,2,İzmir,Dikili,İsmetpaşa Mah.,2,1
40000,170,26,2,İzmir,Seferihisar,Turabiye Mah.,3,2
15000,100,26,2,İzmir,Tire,Cumhuriyet Mah.,2,1
26000,115,40,0,İzmir,Karabağlar,Basın Sitesi Mah.,2,1
35000,110,16,0,İzmir,Çiğli,Ataşehir Mah.,2,1
25500,65,2,3,İzmir,Menderes,Barbaros Mah.,1,1
32000,100,45,4,İzmir,Karabağlar,Basın Sitesi Mah.,2,1
35000,130,31,2,İzmir,Karşıyaka,Bostanlı Mah.,3,1
35000,120,35,4,İzmir,Konak,Güzelyalı Mah.,3,1
35000,70,11,3,İzmir,Bayraklı,Mansuroğlu Mah.,1,1
28000,120,38,4,İzmir,Karabağlar,Bahçelievler Mah.,3,1
30000,115,35,3,İzmir,Karabağlar,Vatan Mah.,3,1
30000,110,40,5,İzmir,Bayraklı,Manavkuyu Mah.,3,1
37000,85,31,4,İzmir,Konak,Göztepe Mah.,2,1
65000,185,31,5,İzmir,Konak,Güzelyalı Mah.,3,1
35000,100,45,3,İzmir,Balçova,Fevzi Çakmak Mah.,2,1
24000,55,2,6,İzmir,Menemen,İstiklal Mah.,1,1
55000,145,45,7,İzmir,Konak,Alsancak Mah.,4,1
25000,96,35,4,İzmir,Konak,Alsancak Mah.,2,1
17500,85,30,3,İzmir,Konak,Güneşli Mah.,2,1
23000,45,6,3,İzmir,Çiğli,Balatçık Mah.,1,1
21000,85,2,4,İzmir,Menemen,Uğur Mumcu Mah.,2,1
35000,120,31,4,İzmir,Bornova,Kazımdirik Mah.,3,1
27500,160,21,5,İzmir,Torbalı,Ertuğrul Mah.,3,1
50000,100,7,2,İzmir,Çeşme,Musalla Mah.,2,1
40000,120,30,3,İzmir,Bornova,Kazımdirik Mah.,3,1
43000,135,11,2,İzmir,Gaziemir,Atıfbey Mah.,3,1
25000,100,3,3,İzmir,Torbalı,Pancar Mah.,2,1
110000,160,0,11,İzmir,Konak,Umurbey Mah.,3,1
87500,178,11,2,İzmir,Menemen,9 Eylül Mah.,3,1
50000,160,15,3,İzmir,Bornova,Yeşilova Mah.,4,1
28500,70,16,1,İzmir,Karabağlar,Vatan Mah.,1,1
75000,140,11,3,İzmir,Narlıdere,Çamtepe Mah.,3,1
110000,300,15,2,İzmir,Urla,Şirinkent Mah.,5,1
130000,280,9,2,İzmir,Balçova,Korutürk Mah.,4,2
55000,150,10,2,İzmir,Bornova,Erzene Mah.,2,1
37000,125,6,5,İzmir,Çiğli,Esentepe Mah.,3,1
57000,170,31,15,İzmir,Karşıyaka,Mavişehir Mah.,3,1
40000,105,6,5,İzmir,Buca,Yaylacık Mah.,3,1
85000,200,26,2,İzmir,Çeşme,16 Eylül Mah.,3,1
55000,150,17,5,İzmir,Güzelbahçe,Maltepe Mah.,3,1
35000,70,26,4,İzmir,Karabağlar,Fahrettin Altay Mah.,1,1
25000,160,30,3,İzmir,Karşıyaka,Zübeyde Hanım Mah.,3,1
33000,125,11,5,İzmir,Karşıyaka,Fikri Altay Mah.,3,1
65000,55,16,0,İzmir,Menderes,Gümüldür Fevzi Çakmak Mah.,1,1
26000,120,20,2,İzmir,Bornova,İnönü Mah.,3,1
35000,135,32,1,İzmir,Konak,Güzelyalı Mah.,3,1
20000,60,0,2,İzmir,Seferihisar,Turabiye Mah.,1,1
35000,85,35,2,İzmir,Konak,Altıntaş Mah.,2,1
35000,95,30,3,İzmir,Bayraklı,Mansuroğlu Mah.,2,1
30000,104,40,3,İzmir,Balçova,Onur Mah.,3,1
53000,156,20,4,İzmir,Karşıyaka,Mustafa Kemal Mah.,3,1
400000,140,21,0,İzmir,Çeşme,16 Eylül Mah.,3,1
20000,110,26,2,İzmir,Buca,Dicle Mah.,2,1
22000,70,7,2,İzmir,Buca,Atatürk Mah.,2,0
72000,115,26,2,İzmir,Bornova,Erzene Mah.,3,1
21000,70,0,2,İzmir,Menemen,Gazi Mustafa Kemal Mah.,1,1
22000,90,3,3,İzmir,Konak,Güneşli Mah.,2,1
53000,135,32,3,İzmir,Bornova,Evka 3 Mah.,3,1
40000,130,30,3,İzmir,Balçova,Fevzi Çakmak Mah.,3,1
350000,130,6,2,İzmir,Çeşme,Alaçatı Mah.,3,1
25000,70,5,2,İzmir,Menderes,Cüneytbey Mah.,1,1
30000,125,21,1,İzmir,Aliağa,Yeni Mah.,3,1
33000,110,26,3,İzmir,Karşıyaka,Yalı Mah.,3,1
40000,75,26,2,İzmir,Konak,Alsancak Mah.,2,1
62000,145,31,3,İzmir,Konak,Alsancak Mah.,3,1
31000,130,26,0,İzmir,Karşıyaka,Şemikler Mah.,3,1
20000,50,6,3,İzmir,Menemen,İnönü Mah.,1,1
25000,55,8,1,İzmir,Selçuk,Zafer Mah.,1,1
30000,95,26,3,İzmir,Karşıyaka,Bostanlı Mah.,2,1
30000,120,26,2,İzmir,Seferihisar,Camikebir Mah.,3,1
115000,450,11,2,İzmir,Urla,Kalabak Mah.,4,2
21000,100,6,1,İzmir,Torbalı,İnönü Mah.,2,1
34000,165,26,3,İzmir,Karabağlar,Basın Sitesi Mah.,3,1
21000,120,35,3,İzmir,Karabağlar,Şehitler Mah.,2,1
32000,130,21,3,İzmir,Bornova,Koşukavak Mah.,3,1
27500,107,6,1,İzmir,Torbalı,Bahçelievler Mah.,2,1
23000,60,5,1,İzmir,Buca,Adatepe Mah.,1,1
35000,95,31,0,İzmir,Konak,Çankaya Mah.,2,1
25000,110,30,5,İzmir,Karabağlar,Reis Mah.,3,1
23000,85,26,2,İzmir,Konak,Atilla Mah.,2,1
45000,130,21,0,İzmir,Balçova,Korutürk Mah.,3,1
28000,50,0,7,İzmir,Çiğli,Uğur Mumcu Mah.,1,1
22000,90,31,3,İzmir,Bayraklı,Fuat Edip Baksı Mah.,2,1
25000,120,26,2,İzmir,Bayraklı,Yamanlar Mah.,2,1
17000,90,35,0,İzmir,Karabağlar,Sevgi Mah.,2,1
27500,50,13,1,İzmir,Bornova,Mevlana Mah.,1,1
55000,110,31,6,İzmir,Narlıdere,Huzur Mah.,2,1
19500,40,15,5,İzmir,Bornova,Kızılay Mah.,1,1
25000,50,40,2,İzmir,Bornova,Kazımdirik Mah.,1,1
35000,130,21,6,İzmir,Bornova,Ergene Mah.,3,0
15000,140,25,2,İzmir,Ödemiş,Anafartalar Mah.,3,1
30000,100,3,2,İzmir,Çiğli,Yeni Mahalle Mah.,2,1
